track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence
0OZXSq05M7moJJY5V415fD;0.0629;0.571;0.484;0.000145;0;0.117;-13.547;1;0.0298;106.961;1;0.728
26NZm7x78UCr8LSa2pBZZv;0.974;0.34;0.0538;0.000592;0;0.112;-21.028;0;0.0402;131.391;1;0.2
4rSamLckgIWdIFvagFphYo;0.752;0.643;0.348;0.0099;6;0.112;-12.417;1;0.0283;82.501;1;0.597
5gkTGt2zzSzWjmFXDwbAC7;0.000145;0.51;0.898;0.412;6;0.321;-8.587;1;0.118;93.907;4;0.63
6I5DUHZvrbKEF1rJPLv83r;0.823;0.605;0.312;0.0;6;0.379;-13.878;0;0.937;175.547;1;0.811
1eu6WOy9TMmKeEMJ2spugu;0.89;0.626;0.523;0.0;4;0.77;-12.211;0;0.946;81.341;4;0.552
1JgENpetslBO78Q6eqKk8n;0.00853;0.332;0.904;0.751;5;0.24;-6.598;0;0.0366;128.045;4;0.168
49vLtGNCdYsjiSM1Ugb8cs;0.917;0.246;0.277;0.000185;8;0.112;-7.66;1;0.0325;145.149;4;0.097
2yL2AV7uop5L9HjfSnsrjQ;0.0228;0.347;2.03e-05;7.48e-05;2;0.284;-7.468;0;0.0754;134.517;4;0.246
6skdQtEvZLHz6iakOtrnBC;0.688;0.55;0.687;0.846;4;0.136;-9.942;1;0.0477;193.403;3;0.843
44uQ9n6xSO7vMA7z8Cciwo;0.718;0.374;0.661;0.247;4;0.766;-10.511;0;0.19;119.633;4;0.58
4XphnVRllyWTMo1EquaF2h;0.768;0.613;0.831;4.12e-05;4;0.293;-2.562;1;0.257;73.937;4;0.558
5SZH3f72ikf9oailovmQzk;0.688;0.609;0.407;0.0;5;0.202;-8.96;0;0.0332;156.843;3;0.908
7oORthO6X2vTWa4QQFnbOh;0.692;0.739;0.326;0.0;0;0.323;-15.088;1;0.244;108.898;4;0.547
2XzzP3HXqdzK907sGFewD4;0.00029;0.385;0.988;0.0116;11;0.364;-4.11;0;0.0845;180.18;4;0.615
7bae0HAKfnveflPoF0Defc;0.847;0.508;0.429;0.903;7;0.139;-14.091;1;0.0385;102.822;4;0.143
7J2LJs4kqD3ZqZVYz6G6Lk;0.145;0.64;0.783;0.0;5;0.0845;-4.022;1;0.292;81.869;4;0.636
5R6pbCEXUIJ5eq2vurpLRl;0.00961;0.598;0.965;0.662;5;0.146;-6.7;1;0.0452;90.017;4;0.402
4o2d25zcVbx5BEaHcKbtOI;0.114;0.539;0.809;1.02e-05;10;0.0715;-8.851;0;0.0683;95.631;4;0.724
0zvM1CZadfegChzeCeCPgY;0.743;0.879;0.338;0.000101;5;0.129;-10.082;0;0.166;124.22;4;0.823
3XIPO30JGpeTGCpCA7OO0X;0.147;0.609;0.574;0.00102;8;0.0504;-8.213;1;0.0241;100.627;4;0.761
1gvuB9KKhnqhKwHbK7IrXo;0.394;0.461;0.472;0.00142;6;0.0833;-7.496;0;0.0347;129.365;4;0.556
5QpOyRrkCQVIj15KlRumaH;0.00815;0.499;0.924;0.0;8;0.3;-3.469;1;0.0336;157.811;4;0.83
4yuIcsKiUh5LCLluKivbgM;0.00158;0.607;0.344;0.926;7;0.11;-16.762;1;0.0885;135.418;3;0.554
55EHnVjzbbfAIU1TgkqjKF;0.0018;0.356;0.904;0.107;11;0.29;-4.928;0;0.105;154.776;4;0.443
3XUyz3ttsUfHcqLGJV0Xds;0.143;0.733;0.659;0.00309;2;0.0788;-5.684;0;0.0844;95.011;4;0.455
0w0p7IWbzXnZWfowd07pGd;0.0164;0.351;0.92;9.77e-05;7;0.239;-6.513;1;0.0668;167.149;4;0.445
1AXzGShv8Dpg3QEumXK6Iy;0.799;0.41;0.563;0.381;0;0.104;-8.814;0;0.0577;169.322;4;0.296
5lOnHcsrO2LxlmzbUX6QG4;0.894;0.384;0.179;0.0021;1;0.245;-14.983;1;0.0294;68.964;4;0.422
6nDCq4anjhI77MAG5zan9t;0.102;0.644;0.837;0.0;6;0.12;-3.677;1;0.232;92.087;4;0.824
51OiGLzpShNP7VZSxCQpO3;0.244;0.388;0.683;0.00263;7;0.143;-8.276;1;0.0306;98.289;4;0.169
3HLYjbIQDqbWw6iPpv4wey;0.000306;0.778;0.482;0.844;9;0.0788;-8.348;1;0.0738;77.99;4;0.702
6bXE6HPJsIscdRoHcvN7GE;0.507;0.596;0.804;0.0;2;0.975;-9.089;1;0.0764;109.961;4;0.645
6jKKw0sfQ5K4rRgFTJQ4AV;0.00144;0.449;0.642;0.00499;11;0.0878;-13.537;1;0.0604;128.441;4;0.861
2jnZUvhw2LTvDI6YidRVcO;0.216;0.703;0.909;1.57e-06;4;0.162;-4.456;0;0.0358;97.982;4;0.777
4mwWIFF1aGXx2oLHGRbtPf;0.576;0.524;0.531;0.000412;4;0.0625;-10.911;1;0.0366;90.098;4;0.605
3W93koK957HaoaNHyA3dTm;0.0502;0.597;0.439;0.000129;9;0.19;-7.126;1;0.0258;127.89;3;0.127
7r7Ka6TthRu3sHRbIaHPMS;0.108;0.584;0.555;0.000201;8;0.118;-9.743;1;0.0319;123.032;4;0.178
3sa04MWD0FcOorbzuGfaTZ;8.17e-06;0.416;0.984;0.0133;4;0.392;-3.308;0;0.168;141.954;4;0.317
3JrT85Z5kr8pibFaCClGOL;0.0148;0.74;0.742;0.0;2;0.0834;-6.097;1;0.408;167.996;4;0.845
10wGTfLTwQUnWChjd0GQw0;0.492;0.634;0.319;0.0;11;0.174;-14.29;1;0.0405;124.018;3;0.392
2wT2EdOeUM2QA3L95FiF3V;0.816;0.38;0.642;0.211;10;0.169;-6.153;1;0.0453;175.104;4;0.872
0zrPMO0l25RiITFMif71K1;0.952;0.278;0.151;0.884;5;0.118;-16.055;1;0.0406;162.748;4;0.074
3Ia8kO3Z8fJSE16ItQJVY4;0.0497;0.661;0.907;0.0;1;0.0508;-4.764;0;0.0448;149.928;4;0.967
5ty7d49skE8zOX7PY0hEH5;0.133;0.805;0.487;0.0;7;0.0231;-8.682;1;0.0452;126.783;4;0.945
5wMRc0NR4LFgZvQmMO5flm;0.0308;0.616;0.837;0.0;0;0.281;-7.849;1;0.0464;152.151;4;0.934
7IIepfN2EDH6ee658wPCv8;0.168;0.426;0.683;0.000459;9;0.0926;-9.374;1;0.0299;91.487;4;0.62
1ZnrpG8HEwENLWvbPZoMUe;0.827;0.73;0.227;0.0;5;0.119;-15.007;1;0.0442;127.315;4;0.604
3U8BkunETHdqDHnagYpVTU;0.307;0.66;0.334;0.0;0;0.31;-10.475;1;0.031;120.045;4;0.399
3Y4igJXBeTRZXMKw17mzBu;0.665;0.229;0.19;0.000641;2;0.679;-19.575;1;0.0317;99.494;1;0.671
339OaRtvUa31Aypb5ZEQxw;0.504;0.491;0.71;8.26e-05;5;0.121;-13.061;1;0.0431;153.502;4;0.814
0aYVYzQwOAZpbit81KpeWC;0.291;0.606;0.541;0.936;4;0.109;-5.969;1;0.0273;129.934;4;0.41
30dQJvICBGkmbmOJxmRxns;0.436;0.761;0.634;0.0;8;0.0423;-7.355;1;0.219;98.024;4;0.881
4DYXZSukAAeFpnAFKS6K6d;0.0623;0.759;0.731;0.71;10;0.0267;-9.914;0;0.0617;93.96;4;0.789
19q9pzbbBT3Ad86qtgF162;0.663;0.545;0.913;0.881;0;0.812;-9.608;1;0.0736;151.582;4;0.838
1nn2pR26WrmfIvDGvxYb0S;0.107;0.821;0.948;0.874;1;0.61;-6.7;1;0.0384;126.003;4;0.607
0ySchMkd6qJex5z8tenRTe;0.886;0.309;0.58;0.708;5;0.354;-9.455;1;0.0381;131.175;5;0.562
2b6ulXSZpOwY7kwm6qKzQw;0.812;0.57;0.459;0.0;4;0.112;-9.379;0;0.0443;141.943;4;0.921
6tuuRT2hxDx64u6BweL1mz;0.585;0.725;0.688;0.0;1;0.196;-7.944;1;0.0298;100.046;4;0.64
30f7IxbpPGCfbu6UTUqdCx;0.278;0.436;0.408;0.8;4;0.0777;-13.55;0;0.026;86.334;4;0.228
6DHaH3FvCAvANMrgXhuWag;0.742;0.786;0.771;0.0;10;0.243;-7.031;1;0.0361;108.169;4;0.901
18gOncB2HPEcZh0kVv6yEW;0.122;0.656;0.665;3.63e-05;0;0.113;-6.905;1;0.0278;97.913;4;0.68
6yuj9S4dHnX7GunKShtNTW;0.0883;0.52;0.751;0.0736;8;0.245;-7.204;0;0.0403;119.944;4;0.063
0lZAh2R7Q1FuUQyO7KYNXm;0.373;0.528;0.273;0.0;1;0.0428;-8.392;1;0.114;175.396;3;0.339
2prA8Ew4IMIpl4nb5ZsDGE;0.874;0.737;0.485;1.69e-06;7;0.061;-8.247;0;0.0456;143.544;4;0.819
73RQWVccxKlufNveyzV7JM;0.103;0.249;0.737;0.0;11;0.323;-9.201;0;0.0603;87.904;4;0.874
4FJsjDOia70R5WPS3j28S6;0.969;0.856;0.246;0.0101;7;0.336;-16.211;1;0.0561;105.122;4;0.934
4MJYE7tXXxhAMbEMQFh72b;0.81;0.576;0.439;0.0;11;0.0978;-6.961;0;0.0323;130.096;4;0.272
5ix4HIqqRLGBep5OVmqewd;0.678;0.552;0.343;0.0;11;0.0822;-7.049;1;0.0322;125.54;4;0.39
0nIYwMbuaNHoGlD25UwLJa;0.724;0.604;0.521;0.0;10;0.165;-8.802;1;0.0247;95.109;4;0.601
6QrAEgJVpQdc95UeB9uUu3;0.0351;0.39;0.8;0.492;0;0.115;-6.685;0;0.033;127.593;3;0.279
1hTjEce0jCFMWjDZXtb4Fh;0.33;0.391;0.507;0.0;7;0.123;-5.954;1;0.0297;98.574;4;0.273
7Lgarpf1OqaXsUTjKZ34mK;0.204;0.53;0.748;0.000222;0;0.338;-9.731;1;0.112;124.875;4;0.632
378sXmMGa1xZ5FBSP4Ktu9;0.678;0.594;0.72;0.0;3;0.372;-7.114;1;0.133;171.987;4;0.897
7BuzJmV2h6eBbSDdRaDY7C;0.00998;0.454;0.778;0.0;9;0.0427;-4.225;1;0.0449;127.158;4;0.704
3wvqoEhFjHUDh0NIKtJ6U6;0.951;0.45;0.132;0.906;4;0.0953;-19.466;1;0.0324;145.94;4;0.0397
4UEZO2UFgGItL0x7dAKbrL;0.776;0.271;0.165;0.415;10;0.135;-16.657;1;0.0339;99.629;4;0.153
3GAC683chOYDCqtVCuLY4s;0.0619;0.8;0.723;0.688;11;0.0523;-12.657;0;0.0609;129.999;4;0.974
1x6ndyKXBH0mfq8g3feEC2;0.702;0.552;0.628;0.00012;9;0.415;-11.408;1;0.151;179.969;4;0.745
5R80j4sbYiuw74zCEQOCMd;5.51e-05;0.274;0.891;0.0102;7;0.828;-7.181;1;0.0838;138.513;4;0.219
6u1wOJtOsbOuw1aAicSw3i;0.0131;0.504;0.797;0.0;1;0.171;-4.351;0;0.0543;138.02;4;0.791
5zNGt09zwZ31EFGRzjlHmD;0.25;0.907;0.777;0.0;4;0.0633;-5.151;1;0.242;87.973;4;0.823
2NTMO7R45RojClYk13EHVK;0.0103;0.823;0.662;0.757;7;0.759;-14.669;1;0.0546;125.045;4;0.916
4IGUhtEPrvDVQfpHp9QFPj;0.000247;0.534;0.843;0.000241;11;0.923;-5.048;0;0.0414;122.993;4;0.281
3GLTP2CdpoIcSE99Vu9K51;0.762;0.572;0.541;3.29e-06;4;0.324;-10.276;1;0.151;164.199;4;0.941
6JoDnvXD0uwZIvZiDwGHaW;0.000912;0.535;0.881;2.53e-06;11;0.421;-3.375;0;0.0301;91.977;4;0.428
3RiolmKzrbHWleYw4qjHfy;0.99;0.664;0.185;0.00909;10;0.115;-14.181;1;0.0382;87.467;4;0.586
6qeSOUH6CkYdZpNwoXZjho;0.336;0.705;0.533;0.0;7;0.285;-9.525;1;0.333;173.026;4;0.671
4bOSiU1WI3LbfMqHORI3kR;0.804;0.588;0.442;0.0;2;0.14;-10.186;1;0.0276;95.017;4;0.381
5nK8sMqBDn9MsF3UgaO8dT;0.00159;0.45;0.883;0.646;5;0.202;-5.288;1;0.0464;155.037;4;0.808
1bjgferMWzZ3LA9ZtRakJU;0.637;0.455;0.574;0.00375;5;0.137;-9.911;1;0.0451;164.827;4;0.653
5csWwC2eP3xFpIFmXquYEJ;0.0154;0.284;0.955;0.00181;9;0.364;-3.848;1;0.0559;109.429;3;0.844
0b9f7eOodzs1bCmXuAC6VK;0.504;0.675;0.323;0.000927;0;0.0881;-9.983;1;0.0259;98.121;4;0.646
13YPpLn9XNDeKoJAaqVXYV;0.533;0.477;0.321;0.0;0;0.14;-11.636;1;0.0318;118.913;4;0.229
4airHpYVUhg0VhluBkh4Uc;0.00182;0.7;0.747;0.427;10;0.0837;-10.384;0;0.0687;126.0;4;0.857
788JYH5RbgMYcfBajaaWtm;0.0156;0.699;0.689;7.47e-06;0;0.312;-5.948;1;0.0455;103.418;4;0.903
2OXDI0MJemysDKySzFidya;0.0496;0.928;0.783;2.73e-06;2;0.171;-7.088;1;0.161;98.076;4;0.889
603q8qCfQVX7uRVnDpRpqb;0.00104;0.634;0.865;0.701;11;0.867;-10.799;1;0.0531;128.439;4;0.74
5cTFY8tGts5dZSIPLtdvEv;0.288;0.402;0.46;4.46e-06;0;0.133;-6.779;1;0.0256;112.025;3;0.22
2qRoxnSSNbuGWj7vZyCAGw;0.00933;0.716;0.47;0.00401;7;0.386;-13.26;0;0.041;138.403;4;0.815
4x3lWJqQmtfZ2nLrWZplgt;0.897;0.541;0.168;0.00613;2;0.134;-19.336;1;0.0606;102.856;5;0.364
6iXkEsPFk4tXxqOxKRHBbG;0.333;0.79;0.611;1.55e-06;9;0.0632;-12.747;1;0.0453;95.879;4;0.903
2q0ZxOy5xGLfcVYJCEvD9y;0.138;0.43;0.695;5.23e-05;7;0.034;-12.351;1;0.0518;86.777;5;0.962
1HdNAKlLJ5oisMtr2mwMvZ;0.872;0.453;0.0639;4.63e-06;7;0.0887;-13.815;1;0.0388;91.27;3;0.303
2dvpQOu7FWKR8Zl1dO8O9u;0.874;0.304;0.205;5.03e-06;7;0.106;-11.758;1;0.028;99.081;4;0.174
6omZs4zDxKddAWlIfDwyLa;0.00413;0.342;0.757;0.00391;9;0.136;-10.887;0;0.0556;140.758;4;0.315
4raQsgTx1L4eAFLNiNGzlK;0.309;0.747;0.408;0.0;2;0.084;-6.17;1;0.0351;94.039;4;0.614
5TlzOS4kaVnBFlFMUkYSRv;0.933;0.527;0.184;0.011;4;0.124;-12.483;0;0.0329;124.529;4;0.216
2tbZxRdDykM4q9Kx2iom7p;0.959;0.209;0.0958;0.318;7;0.238;-23.429;1;0.0367;81.381;4;0.0525
0s8OsDxW96cl290PcsI2mX;0.0149;0.524;0.919;7.05e-05;4;0.131;-5.505;0;0.0436;87.931;4;0.848
6TjEwymHQVuMq9ineGIfrB;0.0501;0.842;0.648;0.281;2;0.106;-7.653;1;0.0334;119.953;4;0.819
4psTPi0Pzu1mPQN3LhqOWg;0.468;0.216;0.641;0.0165;8;0.473;-7.106;1;0.0317;177.033;4;0.758
5nG8vQ84ioejjgXZ0OUxnp;0.792;0.686;0.792;0.792;7;0.54;-8.815;0;0.0349;118.04;4;0.15
1QOeopiJziYaideDFDbCgU;0.934;0.495;0.321;0.048;0;0.114;-12.659;0;0.0311;112.281;4;0.114
73qOveyUAwhtnZ9ymrRNlr;0.925;0.484;0.194;5.84e-06;8;0.214;-11.514;1;0.0415;137.313;4;0.589
2GdAvcLr8iDQRP38VLpkGS;0.00118;0.292;0.978;0.0;1;0.407;-3.121;1;0.0664;175.877;4;0.358
7LGGHex0ZCszmIuqrprwdS;0.927;0.322;0.287;0.574;0;0.69;-12.994;1;0.0302;138.012;4;0.216
6lHinLYrOa1MpuQ1LCtiGf;0.696;0.603;0.822;0.0458;5;0.326;-10.24;1;0.0436;97.407;4;0.563
5RoIXwyTCdyUjpMMkk4uPd;0.0701;0.531;0.821;0.171;2;0.124;-6.812;1;0.0439;129.139;4;0.34
2PonLZqqAzpyD2i8bwEJiN;0.12;0.663;0.639;1.01e-06;8;0.0574;-8.221;1;0.0299;99.697;4;0.818
0ErC3ZplocNYu0cN67YaC5;0.841;0.177;0.264;0.847;10;0.11;-8.361;0;0.0351;78.952;4;0.0922
6OFlxFSPLmXhUm4zpqrfgP;0.798;0.477;0.319;0.148;5;0.126;-14.294;0;0.0313;114.829;4;0.291
4Jvj9UVp9e4ujtzICsVYbB;0.992;0.333;0.116;0.344;10;0.132;-22.884;1;0.0331;96.466;4;0.358
3NAUJaNgHG2MiM1JFrWQyx;0.0367;0.654;0.542;0.187;7;0.1;-11.766;1;0.0321;139.979;4;0.0399
5DOv2dI1pwm7N74Y7l1nuM;0.772;0.727;0.591;1.29e-06;0;0.0977;-10.187;1;0.15;155.51;4;0.962
3wAX3qn53iQUFE84hpfeen;0.665;0.409;0.264;0.00016;4;0.102;-16.273;1;0.0363;137.16;4;0.355
4Ie7QKrh7yvYzSu9PXM98F;0.00703;0.548;0.946;0.0224;8;0.11;-5.625;0;0.0669;111.945;4;0.376
4H0OUHvoZ8X81wzwscMQqK;0.000261;0.377;0.966;7.75e-06;8;0.0797;-5.54;1;0.0879;110.162;4;0.402
2CuDb5LipH6Lb2cbJh048U;0.884;0.467;0.222;0.923;11;0.0814;-14.058;1;0.0328;169.955;4;0.078
1L4s8ba8g6GDzPZpu7OHAD;0.175;0.406;0.551;0.0;9;0.593;-9.842;1;0.0347;117.931;4;0.585
7nPwWYneyQ92Xdx4EjAlqB;0.904;0.717;0.156;0.0812;7;0.158;-18.291;1;0.0716;98.228;4;0.404
2Fl04i6Gx9j8IVH1uKGaXI;0.261;0.768;0.833;0.0;2;0.244;-8.109;1;0.0439;131.019;4;0.883
0u1aTSECO4nEIjmflXzjrK;0.953;0.16;0.312;0.764;7;0.161;-12.916;0;0.0319;96.489;3;0.184
4upRZtPpzbX3IpIfTywHV9;0.856;0.595;0.304;0.0;0;0.178;-14.182;1;0.032;111.948;4;0.427
3vg1x4BJMjLxmcDIYwm2yv;0.0428;0.719;0.733;0.0;6;0.308;-3.169;0;0.0788;89.896;4;0.782
4DB4Ym8pyn94P8RHyTJy8r;0.00492;0.381;0.76;0.741;1;0.151;-9.755;1;0.0426;85.938;4;0.178
6Lq5PEtFeFnS9lpXYCamey;0.979;0.355;0.0565;0.871;9;0.3;-21.716;1;0.0296;96.313;3;0.135
3GVxIvK9GkvrzQXZ90Zo9x;0.865;0.42;0.173;5.73e-06;0;0.104;-10.056;1;0.0348;73.947;3;0.358
6CwPlL6ziEY1fYRGpxnjiJ;0.01;0.816;0.701;0.717;2;0.0803;-8.538;1;0.0363;134.143;4;0.951
5XZ6QmRPeyh8ncom13f6Qv;3.82e-05;0.287;0.939;0.188;10;0.372;-3.977;1;0.212;108.327;4;0.137
4O1ANJZBIrkLh8VJmqADbg;0.417;0.755;0.762;0.737;9;0.104;-8.485;0;0.0641;90.042;4;0.502
4uPhg5bo4PZCzssrMXpbYq;0.985;0.457;0.302;0.886;1;0.155;-15.061;1;0.0932;74.504;4;0.956
3B6mbaeTSaQj7fD5M3VWAO;0.506;0.455;0.307;0.000847;2;0.22;-11.579;1;0.0301;132.003;4;0.276
1plaat81HURTTI0qHVfw7Z;0.423;0.589;0.559;1.69e-05;6;0.112;-6.271;1;0.0301;133.956;4;0.299
54b9f1JmWzssvXIvBogR2u;0.00325;0.749;0.693;0.000489;11;0.389;-7.087;0;0.038;102.098;4;0.719
3lzRy7MtZk8yp3pNDjEcMT;0.546;0.257;0.337;0.000167;10;0.0865;-13.541;1;0.0305;86.626;5;0.44
6hdsNoZWIjPSjxcOnsjIxj;0.0457;0.627;0.647;0.0;11;0.0655;-6.818;1;0.0294;91.015;4;0.521
3Ju15O6xwECy2q0JvYgP4q;0.0604;0.573;0.687;0.658;4;0.0987;-6.887;1;0.0294;142.859;4;0.547
4gDP4HZwDfWlX578o7BzmD;0.0149;0.463;0.888;0.0;1;0.708;-4.522;1;0.0557;125.221;4;0.716
08l9WKDuRyGeStQ9ojTlFh;6.7e-05;0.427;0.941;0.89;7;0.0772;-3.973;1;0.0336;139.956;4;0.587
6JAzU3Vy6uxrnh2zAd0byh;0.364;0.622;0.507;0.0422;7;0.103;-9.469;1;0.0269;119.941;4;0.0687
0NVU6G7rQemKqidCZePwum;0.0173;0.459;0.946;0.00409;6;0.0618;-3.92;1;0.0592;128.805;4;0.423
573NtaUgS0xN22Wh8mtpmQ;0.491;0.498;0.554;0.0;0;0.399;-10.481;1;0.0364;135.895;4;0.403
5PsJqoqXNqMBKGuSWxvgOD;0.0914;0.627;0.517;4.62e-06;3;0.138;-9.397;1;0.0291;145.436;3;0.616
75q6JVXhCG9UpfJyQdqatk;0.909;0.602;0.699;0.0;3;0.863;-10.605;1;0.763;85.964;3;0.791
2RhjcWQlUPQUAtyU8IUhlu;0.767;0.338;0.522;0.731;2;0.737;-14.275;1;0.196;153.052;3;0.132
1i6AGkins2KqvVwpObLvrh;0.186;0.691;0.552;0.00225;10;0.0996;-6.867;1;0.0268;114.932;4;0.594
4wd3DrF8JNnIeeZJyOFgSQ;0.00491;0.721;0.53;0.684;1;0.612;-10.888;1;0.0352;137.015;4;0.614
7k84AGMix0W7rOu8cCpx1e;0.0795;0.742;0.868;0.00464;10;0.0661;-6.748;1;0.0826;116.914;4;0.784
6qCDjkWA0bLay4EaLIeSbk;0.907;0.374;0.585;0.116;5;0.956;-10.227;0;0.0481;163.376;4;0.727
4DmBVImaIhE3RyNvbtZTTz;0.146;0.371;0.634;0.011;10;0.104;-7.648;0;0.0277;84.977;4;0.568
1i2EjSBFNgri5pvaQAwScx;0.00683;0.269;0.804;0.791;7;0.127;-9.214;1;0.0509;172.654;4;0.327
72womlnH7ISK3hKIJHciXX;0.00022;0.573;0.955;0.000633;0;0.0967;-4.524;1;0.0361;138.01;4;0.631
3urAGSxPFAxp2mZlFavO82;0.0446;0.411;0.733;0.408;4;0.177;-5.377;0;0.0441;141.854;4;0.834
0mDO3keFGYsdFBjQbENWXu;0.588;0.613;0.231;1.49e-06;10;0.177;-13.857;1;0.0307;75.14;3;0.0751
50jO9858T9yKqCyMjDdASx;0.241;0.777;0.571;0.0;1;0.108;-11.584;1;0.0979;98.39;4;0.705
38YSiNdmYVgEgXOsi8hvze;0.0213;0.611;0.769;0.0;11;0.329;-7.056;1;0.284;90.055;4;0.573
7iCSFxpuKHumKpB7fmJlZG;0.201;0.426;0.549;2.16e-06;11;0.53;-11.572;1;0.0297;169.941;3;0.548
26zL6GXOskAgiRSDuo5Yrs;0.343;0.848;0.878;0.0;2;0.147;-3.965;1;0.0907;118.928;4;0.954
4k1XsIKJv6fUKS73W82s4n;0.228;0.67;0.538;0.0;11;0.294;-7.321;0;0.0336;79.033;4;0.588
6TrDGfRSe3nP7FSSX1Sqpr;0.538;0.558;0.488;0.001;7;0.115;-7.098;1;0.046;82.588;4;0.547
63PWaj8Kfjp45b2WJTxUDa;0.0993;0.792;0.638;0.913;1;0.0899;-5.706;1;0.0339;122.85;4;0.694
18aI2RV5T4PxZ3vkMgR8Gt;0.00242;0.301;0.962;5.14e-05;10;0.135;-5.961;0;0.174;155.27;4;0.414
1qPQdqw9LzRr14PRFcFvTt;0.474;0.186;0.377;4.4e-06;3;0.987;-12.998;1;0.0391;180.728;3;0.275
47yEjyUazMj4saTVCKrV5x;0.878;0.262;0.4;0.807;2;0.109;-20.736;1;0.0416;98.204;4;0.0574
030OCtLMrljNhp8OWHBWW3;0.000176;0.59;0.698;0.0;11;0.107;-4.262;1;0.0286;95.975;4;0.352
6lGos68dazVT35vawiSkX7;0.642;0.255;0.322;0.0;7;0.171;-9.644;1;0.0326;178.314;3;0.12
5seWSuoeEgIonxOuASFlYj;0.0778;0.757;0.843;1.29e-05;5;0.0283;-9.04;0;0.0373;113.854;4;0.813
79C74jyXYLZmy2mN7V2Umu;0.309;0.792;0.69;0.88;2;0.117;-13.783;1;0.0567;125.997;4;0.614
2dJV2FVdZGs5VhjwY68I2K;0.000476;0.445;0.932;0.000986;7;0.202;-4.907;1;0.0334;98.014;4;0.534
2L0FG4TAkOohwir1uwpDod;0.904;0.256;0.318;0.000103;1;0.109;-10.213;1;0.0328;75.892;4;0.38
3d04l3QbDlZvi8K6nqCm4N;0.0762;0.665;0.437;0.0116;0;0.119;-13.059;1;0.0335;113.37;4;0.737
2qWUglsSZRHpZhWIvI1LY3;0.00258;0.809;0.654;0.592;7;0.0364;-8.901;0;0.0473;124.005;4;0.361
59MhhCr3hDQngcEXAThm77;0.138;0.651;0.34;1.49e-06;6;0.25;-16.574;1;0.0317;82.509;4;0.89
5ahFyKndeg1hqfmNumL3WF;0.364;0.781;0.746;0.0;8;0.098;-2.686;1;0.17;89.43;4;0.786
2d6PCd3KyaEiHWxXMW88j5;0.418;0.526;0.915;0.0;7;0.448;-3.864;1;0.326;91.821;4;0.816
6TdAq2XimyFtu7TraNACIz;9.56e-05;0.537;0.661;0.00239;4;0.238;-6.912;1;0.0302;112.0;4;0.652
55lmoCZNQDJUwWa3bb4aSe;5.38e-05;0.513;0.914;0.772;2;0.326;-8.337;1;0.0946;116.175;4;0.637
3k5epoiYw4k9BhmEIavR2x;0.804;0.384;0.0313;0.982;7;0.365;-28.949;1;0.0413;59.995;4;0.135
7tMe1KDTrcf5SGzRyYwROS;0.17;0.449;0.812;0.00766;9;0.329;-9.506;1;0.067;102.848;4;0.771
0IXBd3yzzfkNLGewS5rvHJ;0.00794;0.474;0.833;0.0;4;0.355;-5.789;0;0.206;171.734;4;0.654
3rxyiuwAQghPSyQEebdRR5;0.796;0.799;0.503;0.873;8;0.0896;-15.811;1;0.0436;134.374;4;0.802
3TPcpHQ0LWUdP7x2ZIQCzZ;4.14e-06;0.337;0.999;0.000247;10;0.115;-2.622;1;0.191;96.107;4;0.344
7eR5CafgUClEHvTXR3s9HV;0.567;0.217;0.424;0.874;11;0.327;-10.876;1;0.0341;80.816;4;0.204
0UdZctT8Z56AWpKzTyVeWp;0.0197;0.511;0.33;0.787;10;0.138;-14.326;1;0.0622;143.297;4;0.362
4TiXmaXMC2x2VVfokzLwW9;0.000176;0.544;0.899;0.858;2;0.491;-7.373;1;0.0425;137.981;4;0.346
3zwoiDPjZP99NrTCOb3jYK;0.947;0.233;0.0567;0.0;6;0.102;-16.531;0;0.0295;129.014;3;0.0491
2CA13c22ONDKysiEUmBZuR;0.447;0.696;0.381;0.115;9;0.0883;-13.528;0;0.045;150.014;4;0.666
4ivemDqQO0lI1Lur8CZEHS;3.29e-05;0.521;0.859;0.021;9;0.37;-5.805;0;0.0306;108.019;4;0.615
0PAQXL0iJg5ulxwfTNkftr;0.486;0.473;0.338;1.85e-05;8;0.0456;-16.726;1;0.0357;77.631;4;0.598
5Wtf6kd8Wmps1rT6wWJmfQ;0.00949;0.674;0.618;0.809;2;0.689;-13.302;1;0.0745;139.972;4;0.351
28gKEBEWwr9BZAgD3oG80i;0.104;0.131;0.000268;0.713;4;0.0767;-7.914;0;0.0849;179.512;4;0.905
3XVBdLihbNbxUwZosxcGuJ;0.603;0.609;0.444;6.86e-06;7;0.104;-9.129;1;0.106;118.402;3;0.166
06FbQz0p22Mj3reb2qhXil;0.0654;0.796;0.882;1.19e-06;7;0.344;-4.209;1;0.252;100.061;4;0.721
4M5rGBfL0wwMlaP31gX4oC;0.974;0.598;0.346;0.887;3;0.188;-13.884;1;0.0335;114.674;4;0.534
7COve8kEww2PKRIfxkAIxr;0.416;0.75;0.865;0.0;1;0.0677;-5.531;1;0.382;87.944;4;0.96
47BPDDaepj2p01kjlh5Crn;0.892;0.547;0.387;0.0711;7;0.0895;-12.742;0;0.0371;132.036;4;0.295
0Ewz868apqeY8K8IVcIFR5;0.00488;0.313;0.92;4.39e-05;7;0.406;-4.941;1;0.0662;152.237;4;0.279
